"agency","siteID","datetime","gheight.ft"
"USGS",2312000,"2017-09-10 20:15",10.51
"USGS",2312000,"2017-09-10 20:30",10.54
"USGS",2312000,"2017-09-10 20:45",10.56
"USGS",2312000,"2017-09-10 21:00",10.59
"USGS",2312000,"2017-09-10 21:15",10.64
"USGS",2312000,"2017-09-10 21:30",10.69
"USGS",2312000,"2017-09-10 21:45",10.74
"USGS",2312000,"2017-09-10 22:00",10.8
"USGS",2312000,"2017-09-10 22:15",10.82
"USGS",2312000,"2017-09-10 22:30",10.85
"USGS",2312000,"2017-09-10 22:45",10.88
"USGS",2312000,"2017-09-10 23:00",10.91
"USGS",2312000,"2017-09-10 23:15",10.94
"USGS",2312000,"2017-09-10 23:30",10.99
"USGS",2312000,"2017-09-10 23:45",10.99
"USGS",2312000,"2017-09-11 00:00",11.04
"USGS",2312000,"2017-09-11 00:15",11.09
"USGS",2312000,"2017-09-11 00:30",11.11
"USGS",2312000,"2017-09-11 00:45",11.14
"USGS",2312000,"2017-09-11 01:00",11.19
"USGS",2312000,"2017-09-11 01:15",11.22
"USGS",2312000,"2017-09-11 01:30",11.26
"USGS",2312000,"2017-09-11 01:45",11.31
"USGS",2312000,"2017-09-11 02:00",11.36
"USGS",2312000,"2017-09-11 02:15",11.42
"USGS",2312000,"2017-09-11 02:30",11.46
"USGS",2312000,"2017-09-11 02:45",11.51
"USGS",2312000,"2017-09-11 03:00",11.55
"USGS",2312000,"2017-09-11 03:15",11.57
"USGS",2312000,"2017-09-11 03:30",11.6
"USGS",2312000,"2017-09-11 03:45",11.63
"USGS",2312000,"2017-09-11 04:00",11.65
"USGS",2312000,"2017-09-11 04:15",11.68
"USGS",2312000,"2017-09-11 04:30",11.7
"USGS",2312000,"2017-09-11 04:45",11.72
"USGS",2312000,"2017-09-11 05:00",11.74
"USGS",2312000,"2017-09-11 05:15",11.76
"USGS",2312000,"2017-09-11 05:30",11.77
"USGS",2312000,"2017-09-11 05:45",11.78
"USGS",2312000,"2017-09-11 06:00",11.81
"USGS",2312000,"2017-09-11 06:15",11.82
"USGS",2312000,"2017-09-11 06:30",11.85
"USGS",2312000,"2017-09-11 06:45",11.88
"USGS",2312000,"2017-09-11 07:00",11.9
"USGS",2312000,"2017-09-11 07:15",11.92
"USGS",2312000,"2017-09-11 07:30",11.95
"USGS",2312000,"2017-09-11 07:45",11.98
"USGS",2312000,"2017-09-11 08:00",11.99
"USGS",2312000,"2017-09-11 08:15",12.02
"USGS",2312000,"2017-09-11 08:30",12.05
"USGS",2312000,"2017-09-11 08:45",12.08
"USGS",2312000,"2017-09-11 09:00",12.09
"USGS",2312000,"2017-09-11 09:15",12.12
"USGS",2312000,"2017-09-11 09:30",12.15
"USGS",2312000,"2017-09-11 09:45",12.17
"USGS",2312000,"2017-09-11 10:00",12.2
"USGS",2312000,"2017-09-11 10:15",12.22
"USGS",2312000,"2017-09-11 10:30",12.25
"USGS",2312000,"2017-09-11 10:45",12.28
"USGS",2312000,"2017-09-11 11:00",12.32
"USGS",2312000,"2017-09-11 11:15",12.35
"USGS",2312000,"2017-09-11 11:30",12.38
"USGS",2312000,"2017-09-11 11:45",12.4
"USGS",2312000,"2017-09-11 12:00",12.42
"USGS",2312000,"2017-09-11 12:15",12.44
"USGS",2312000,"2017-09-11 12:30",12.47
"USGS",2312000,"2017-09-11 12:45",12.5
"USGS",2312000,"2017-09-11 13:00",12.54
"USGS",2312000,"2017-09-11 13:15",12.56
"USGS",2312000,"2017-09-11 13:30",12.6
"USGS",2312000,"2017-09-11 13:45",12.62
"USGS",2312000,"2017-09-11 14:00",12.66
"USGS",2312000,"2017-09-11 14:15",12.71
"USGS",2312000,"2017-09-11 14:30",12.72
"USGS",2312000,"2017-09-11 14:45",12.74
"USGS",2312000,"2017-09-11 15:00",12.78
"USGS",2312000,"2017-09-11 15:15",12.81
"USGS",2312000,"2017-09-11 15:30",12.83
"USGS",2312000,"2017-09-11 15:45",12.87
"USGS",2312000,"2017-09-11 16:00",12.91
"USGS",2312000,"2017-09-11 16:15",12.92
"USGS",2312000,"2017-09-11 16:30",12.97
"USGS",2312000,"2017-09-11 16:45",12.98
"USGS",2312000,"2017-09-11 17:00",13.01
"USGS",2312000,"2017-09-11 17:15",13.06
"USGS",2312000,"2017-09-11 17:30",13.08
"USGS",2312000,"2017-09-11 17:45",13.12
"USGS",2312000,"2017-09-11 18:00",13.14
"USGS",2312000,"2017-09-11 18:15",13.16
"USGS",2312000,"2017-09-11 18:30",13.2
"USGS",2312000,"2017-09-11 18:45",13.21
"USGS",2312000,"2017-09-11 19:00",13.25
"USGS",2312000,"2017-09-11 19:15",13.28
"USGS",2312000,"2017-09-11 19:30",13.3
"USGS",2312000,"2017-09-11 19:45",13.33
"USGS",2312000,"2017-09-11 20:00",13.36
"USGS",2312000,"2017-09-11 20:15",13.38
"USGS",2312000,"2017-09-11 20:30",13.41
"USGS",2312000,"2017-09-11 20:45",13.42
"USGS",2312000,"2017-09-11 21:00",13.44
"USGS",2312000,"2017-09-11 21:15",13.47
"USGS",2312000,"2017-09-11 21:30",13.48
"USGS",2312000,"2017-09-11 21:45",13.51
"USGS",2312000,"2017-09-11 22:00",13.55
"USGS",2312000,"2017-09-11 22:15",13.57
"USGS",2312000,"2017-09-11 22:30",13.58
"USGS",2312000,"2017-09-11 22:45",13.62
"USGS",2312000,"2017-09-11 23:00",13.62
"USGS",2312000,"2017-09-11 23:15",13.64
"USGS",2312000,"2017-09-11 23:30",13.67
"USGS",2312000,"2017-09-11 23:45",13.67
"USGS",2312000,"2017-09-12 00:00",13.7
"USGS",2312000,"2017-09-12 00:15",13.72
"USGS",2312000,"2017-09-12 00:30",13.75
"USGS",2312000,"2017-09-12 00:45",13.77
"USGS",2312000,"2017-09-12 01:00",13.78
"USGS",2312000,"2017-09-12 01:15",13.82
"USGS",2312000,"2017-09-12 01:30",13.83
"USGS",2312000,"2017-09-12 01:45",13.84
"USGS",2312000,"2017-09-12 02:00",13.86
"USGS",2312000,"2017-09-12 02:15",13.88
"USGS",2312000,"2017-09-12 02:30",13.89
"USGS",2312000,"2017-09-12 02:45",13.9
"USGS",2312000,"2017-09-12 03:00",13.93
"USGS",2312000,"2017-09-12 03:15",13.94
"USGS",2312000,"2017-09-12 03:30",13.95
"USGS",2312000,"2017-09-12 03:45",13.98
"USGS",2312000,"2017-09-12 04:00",13.98
"USGS",2312000,"2017-09-12 04:15",14
"USGS",2312000,"2017-09-12 04:30",14
"USGS",2312000,"2017-09-12 04:45",14.02
"USGS",2312000,"2017-09-12 05:00",14.04
"USGS",2312000,"2017-09-12 05:15",14.04
"USGS",2312000,"2017-09-12 05:30",14.06
"USGS",2312000,"2017-09-12 05:45",14.07
"USGS",2312000,"2017-09-12 06:00",14.09
"USGS",2312000,"2017-09-12 06:15",14.1
"USGS",2312000,"2017-09-12 06:30",14.11
"USGS",2312000,"2017-09-12 06:45",14.13
"USGS",2312000,"2017-09-12 07:00",14.13
"USGS",2312000,"2017-09-12 07:15",14.16
"USGS",2312000,"2017-09-12 07:30",14.18
"USGS",2312000,"2017-09-12 07:45",14.19
"USGS",2312000,"2017-09-12 08:00",14.2
"USGS",2312000,"2017-09-12 08:15",14.21
"USGS",2312000,"2017-09-12 08:30",14.22
"USGS",2312000,"2017-09-12 08:45",14.23
"USGS",2312000,"2017-09-12 09:00",14.24
"USGS",2312000,"2017-09-12 09:15",14.26
"USGS",2312000,"2017-09-12 09:30",14.27
"USGS",2312000,"2017-09-12 09:45",14.28
"USGS",2312000,"2017-09-12 10:00",14.29
"USGS",2312000,"2017-09-12 10:15",14.3
"USGS",2312000,"2017-09-12 10:30",14.31
"USGS",2312000,"2017-09-12 10:45",14.31
"USGS",2312000,"2017-09-12 11:00",14.33
"USGS",2312000,"2017-09-12 11:15",14.34
"USGS",2312000,"2017-09-12 11:30",14.35
"USGS",2312000,"2017-09-12 11:45",14.35
"USGS",2312000,"2017-09-12 12:00",14.35
"USGS",2312000,"2017-09-12 12:15",14.38
"USGS",2312000,"2017-09-12 12:30",14.39
"USGS",2312000,"2017-09-12 12:45",14.4
"USGS",2312000,"2017-09-12 13:00",14.41
"USGS",2312000,"2017-09-12 13:15",14.41
"USGS",2312000,"2017-09-12 13:30",14.42
"USGS",2312000,"2017-09-12 13:45",14.42
"USGS",2312000,"2017-09-12 14:00",14.43
"USGS",2312000,"2017-09-12 14:15",14.45
"USGS",2312000,"2017-09-12 14:30",14.45
"USGS",2312000,"2017-09-12 14:45",14.46
"USGS",2312000,"2017-09-12 15:00",14.46
"USGS",2312000,"2017-09-12 15:15",14.48
"USGS",2312000,"2017-09-12 15:30",14.48
"USGS",2312000,"2017-09-12 15:45",14.5
"USGS",2312000,"2017-09-12 16:00",14.5
"USGS",2312000,"2017-09-12 16:15",14.51
"USGS",2312000,"2017-09-12 16:30",14.51
"USGS",2312000,"2017-09-12 16:45",14.51
"USGS",2312000,"2017-09-12 17:00",14.52
"USGS",2312000,"2017-09-12 17:15",14.53
"USGS",2312000,"2017-09-12 17:30",14.54
"USGS",2312000,"2017-09-12 17:45",14.54
"USGS",2312000,"2017-09-12 18:00",14.55
"USGS",2312000,"2017-09-12 18:15",14.55
"USGS",2312000,"2017-09-12 18:30",14.56
"USGS",2312000,"2017-09-12 18:45",14.56
"USGS",2312000,"2017-09-12 19:00",14.57
"USGS",2312000,"2017-09-12 19:15",14.58
"USGS",2312000,"2017-09-12 19:30",14.58
"USGS",2312000,"2017-09-12 19:45",14.59
"USGS",2312000,"2017-09-12 20:00",14.6
"USGS",2312000,"2017-09-12 20:15",14.6
"USGS",2312000,"2017-09-12 20:30",14.61
"USGS",2312000,"2017-09-12 20:45",14.62
"USGS",2312000,"2017-09-12 21:00",14.61
"USGS",2312000,"2017-09-12 21:15",14.63
"USGS",2312000,"2017-09-12 21:30",14.64
"USGS",2312000,"2017-09-12 21:45",14.63
"USGS",2312000,"2017-09-12 22:00",14.65
"USGS",2312000,"2017-09-12 22:15",14.65
"USGS",2312000,"2017-09-12 22:30",14.66
"USGS",2312000,"2017-09-12 22:45",14.66
"USGS",2312000,"2017-09-12 23:00",14.67
"USGS",2312000,"2017-09-12 23:15",14.68
"USGS",2312000,"2017-09-12 23:30",14.69
"USGS",2312000,"2017-09-12 23:45",14.69
"USGS",2312000,"2017-09-13 00:00",14.7
"USGS",2312000,"2017-09-13 00:15",14.7
"USGS",2312000,"2017-09-13 00:30",14.7
"USGS",2312000,"2017-09-13 00:45",14.71
"USGS",2312000,"2017-09-13 01:00",14.71
"USGS",2312000,"2017-09-13 01:15",14.72
"USGS",2312000,"2017-09-13 01:30",14.73
"USGS",2312000,"2017-09-13 01:45",14.74
"USGS",2312000,"2017-09-13 02:00",14.74
"USGS",2312000,"2017-09-13 02:15",14.74
"USGS",2312000,"2017-09-13 02:30",14.76
"USGS",2312000,"2017-09-13 02:45",14.76
"USGS",2312000,"2017-09-13 03:00",14.77
"USGS",2312000,"2017-09-13 03:15",14.76
"USGS",2312000,"2017-09-13 03:30",14.77
"USGS",2312000,"2017-09-13 03:45",14.77
"USGS",2312000,"2017-09-13 04:00",14.78
"USGS",2312000,"2017-09-13 04:15",14.79
"USGS",2312000,"2017-09-13 04:30",14.79
"USGS",2312000,"2017-09-13 04:45",14.8
"USGS",2312000,"2017-09-13 05:00",14.8
"USGS",2312000,"2017-09-13 05:15",14.81
"USGS",2312000,"2017-09-13 05:30",14.81
"USGS",2312000,"2017-09-13 05:45",14.82
"USGS",2312000,"2017-09-13 06:00",14.83
"USGS",2312000,"2017-09-13 06:15",14.84
"USGS",2312000,"2017-09-13 06:30",14.84
"USGS",2312000,"2017-09-13 06:45",14.84
"USGS",2312000,"2017-09-13 07:00",14.84
"USGS",2312000,"2017-09-13 07:15",14.85
"USGS",2312000,"2017-09-13 07:30",14.85
"USGS",2312000,"2017-09-13 07:45",14.85
"USGS",2312000,"2017-09-13 08:00",14.86
"USGS",2312000,"2017-09-13 08:15",14.87
"USGS",2312000,"2017-09-13 08:30",14.87
"USGS",2312000,"2017-09-13 08:45",14.88
"USGS",2312000,"2017-09-13 09:00",14.89
"USGS",2312000,"2017-09-13 09:15",14.89
"USGS",2312000,"2017-09-13 09:30",14.89
"USGS",2312000,"2017-09-13 09:45",14.9
"USGS",2312000,"2017-09-13 10:00",14.9
"USGS",2312000,"2017-09-13 10:15",14.91
"USGS",2312000,"2017-09-13 10:30",14.91
"USGS",2312000,"2017-09-13 10:45",14.92
"USGS",2312000,"2017-09-13 11:00",14.92
"USGS",2312000,"2017-09-13 11:15",14.92
"USGS",2312000,"2017-09-13 11:30",14.94
"USGS",2312000,"2017-09-13 11:45",14.93
"USGS",2312000,"2017-09-13 12:00",14.94
"USGS",2312000,"2017-09-13 12:15",14.94
"USGS",2312000,"2017-09-13 12:30",14.95
"USGS",2312000,"2017-09-13 12:45",14.94
"USGS",2312000,"2017-09-13 13:00",14.95
"USGS",2312000,"2017-09-13 13:15",14.96
"USGS",2312000,"2017-09-13 13:30",14.96
"USGS",2312000,"2017-09-13 13:45",14.96
"USGS",2312000,"2017-09-13 14:00",14.95
"USGS",2312000,"2017-09-13 14:15",14.97
"USGS",2312000,"2017-09-13 14:30",14.97
"USGS",2312000,"2017-09-13 14:45",14.97
"USGS",2312000,"2017-09-13 15:00",14.98
"USGS",2312000,"2017-09-13 15:15",14.98
"USGS",2312000,"2017-09-13 15:30",14.98
"USGS",2312000,"2017-09-13 15:45",14.99
"USGS",2312000,"2017-09-13 16:00",14.99
"USGS",2312000,"2017-09-13 16:15",14.99
"USGS",2312000,"2017-09-13 16:30",14.99
"USGS",2312000,"2017-09-13 16:45",15
"USGS",2312000,"2017-09-13 17:00",15
"USGS",2312000,"2017-09-13 17:15",15.01
"USGS",2312000,"2017-09-13 17:30",15.01
"USGS",2312000,"2017-09-13 17:45",15.02
"USGS",2312000,"2017-09-13 18:00",15.02
"USGS",2312000,"2017-09-13 18:15",15.02
"USGS",2312000,"2017-09-13 18:30",15.03
"USGS",2312000,"2017-09-13 18:45",15.02
"USGS",2312000,"2017-09-13 19:00",15.03
"USGS",2312000,"2017-09-13 19:15",15.04
"USGS",2312000,"2017-09-13 19:30",15.04
"USGS",2312000,"2017-09-13 19:45",15.04
"USGS",2312000,"2017-09-13 20:00",15.05
"USGS",2312000,"2017-09-13 20:15",15.05
"USGS",2312000,"2017-09-13 20:30",15.05
"USGS",2312000,"2017-09-13 20:45",15.06
"USGS",2312000,"2017-09-13 21:00",15.06
"USGS",2312000,"2017-09-13 21:15",15.06
"USGS",2312000,"2017-09-13 21:30",15.07
"USGS",2312000,"2017-09-13 21:45",15.07
"USGS",2312000,"2017-09-13 22:00",15.07
"USGS",2312000,"2017-09-13 22:15",15.08
"USGS",2312000,"2017-09-13 22:30",15.09
"USGS",2312000,"2017-09-13 22:45",15.08
"USGS",2312000,"2017-09-13 23:00",15.09
"USGS",2312000,"2017-09-13 23:15",15.1
"USGS",2312000,"2017-09-13 23:30",15.1
"USGS",2312000,"2017-09-13 23:45",15.11
"USGS",2312000,"2017-09-14 00:00",15.11
"USGS",2312000,"2017-09-14 00:15",15.1
"USGS",2312000,"2017-09-14 00:30",15.12
"USGS",2312000,"2017-09-14 00:45",15.11
"USGS",2312000,"2017-09-14 01:00",15.13
"USGS",2312000,"2017-09-14 01:15",15.13
"USGS",2312000,"2017-09-14 01:30",15.13
"USGS",2312000,"2017-09-14 01:45",15.13
"USGS",2312000,"2017-09-14 02:00",15.14
"USGS",2312000,"2017-09-14 02:15",15.14
"USGS",2312000,"2017-09-14 02:30",15.15
"USGS",2312000,"2017-09-14 02:45",15.15
"USGS",2312000,"2017-09-14 03:00",15.15
"USGS",2312000,"2017-09-14 03:15",15.16
"USGS",2312000,"2017-09-14 03:30",15.16
"USGS",2312000,"2017-09-14 03:45",15.16
"USGS",2312000,"2017-09-14 04:00",15.17
"USGS",2312000,"2017-09-14 04:15",15.17
"USGS",2312000,"2017-09-14 04:30",15.17
"USGS",2312000,"2017-09-14 04:45",15.17
"USGS",2312000,"2017-09-14 05:00",15.17
"USGS",2312000,"2017-09-14 05:15",15.18
"USGS",2312000,"2017-09-14 05:30",15.19
"USGS",2312000,"2017-09-14 05:45",15.19
"USGS",2312000,"2017-09-14 06:00",15.19
"USGS",2312000,"2017-09-14 06:15",15.2
"USGS",2312000,"2017-09-14 06:30",15.19
"USGS",2312000,"2017-09-14 06:45",15.2
"USGS",2312000,"2017-09-14 07:00",15.2
"USGS",2312000,"2017-09-14 07:15",15.2
"USGS",2312000,"2017-09-14 07:30",15.21
"USGS",2312000,"2017-09-14 07:45",15.21
"USGS",2312000,"2017-09-14 08:00",15.22
"USGS",2312000,"2017-09-14 08:15",15.22
"USGS",2312000,"2017-09-14 08:30",15.22
"USGS",2312000,"2017-09-14 08:45",15.23
"USGS",2312000,"2017-09-14 09:00",15.23
"USGS",2312000,"2017-09-14 09:15",15.23
"USGS",2312000,"2017-09-14 09:30",15.23
"USGS",2312000,"2017-09-14 09:45",15.24
"USGS",2312000,"2017-09-14 10:00",15.24
"USGS",2312000,"2017-09-14 10:15",15.25
"USGS",2312000,"2017-09-14 10:30",15.25
"USGS",2312000,"2017-09-14 10:45",15.25
"USGS",2312000,"2017-09-14 11:00",15.26
"USGS",2312000,"2017-09-14 11:15",15.26
"USGS",2312000,"2017-09-14 11:30",15.26
"USGS",2312000,"2017-09-14 11:45",15.27
"USGS",2312000,"2017-09-14 12:00",15.27
"USGS",2312000,"2017-09-14 12:15",15.28
"USGS",2312000,"2017-09-14 12:30",15.28
"USGS",2312000,"2017-09-14 12:45",15.29
"USGS",2312000,"2017-09-14 13:00",15.29
"USGS",2312000,"2017-09-14 13:15",15.3
"USGS",2312000,"2017-09-14 13:30",15.29
"USGS",2312000,"2017-09-14 13:45",15.3
"USGS",2312000,"2017-09-14 14:00",15.31
"USGS",2312000,"2017-09-14 14:15",15.31
"USGS",2312000,"2017-09-14 14:30",15.31
"USGS",2312000,"2017-09-14 14:45",15.32
"USGS",2312000,"2017-09-14 15:00",15.31
"USGS",2312000,"2017-09-14 15:15",15.33
"USGS",2312000,"2017-09-14 15:30",15.33
"USGS",2312000,"2017-09-14 15:45",15.34
"USGS",2312000,"2017-09-14 16:00",15.34
"USGS",2312000,"2017-09-14 16:15",15.35
"USGS",2312000,"2017-09-14 16:30",15.35
"USGS",2312000,"2017-09-14 16:45",15.35
"USGS",2312000,"2017-09-14 17:00",15.36
"USGS",2312000,"2017-09-14 17:15",15.37
"USGS",2312000,"2017-09-14 17:30",15.38
"USGS",2312000,"2017-09-14 17:45",15.36
"USGS",2312000,"2017-09-14 18:00",15.38
"USGS",2312000,"2017-09-14 18:15",15.39
"USGS",2312000,"2017-09-14 18:30",15.39
"USGS",2312000,"2017-09-14 18:45",15.39
"USGS",2312000,"2017-09-14 19:00",15.4
"USGS",2312000,"2017-09-14 19:15",15.4
"USGS",2312000,"2017-09-14 19:30",15.41
"USGS",2312000,"2017-09-14 19:45",15.41
"USGS",2312000,"2017-09-14 20:00",15.41
"USGS",2312000,"2017-09-14 20:15",15.41
"USGS",2312000,"2017-09-14 20:30",15.42
"USGS",2312000,"2017-09-14 20:45",15.43
"USGS",2312000,"2017-09-14 21:00",15.43
"USGS",2312000,"2017-09-14 21:15",15.44
"USGS",2312000,"2017-09-14 21:30",15.43
"USGS",2312000,"2017-09-14 21:45",15.44
"USGS",2312000,"2017-09-14 22:00",15.45
"USGS",2312000,"2017-09-14 22:15",15.45
"USGS",2312000,"2017-09-14 22:30",15.46
"USGS",2312000,"2017-09-14 22:45",15.46
"USGS",2312000,"2017-09-14 23:00",15.46
"USGS",2312000,"2017-09-14 23:15",15.47
"USGS",2312000,"2017-09-14 23:30",15.47
"USGS",2312000,"2017-09-14 23:45",15.47
"USGS",2312000,"2017-09-15 00:00",15.49
"USGS",2312000,"2017-09-15 00:15",15.49
"USGS",2312000,"2017-09-15 00:30",15.49
"USGS",2312000,"2017-09-15 00:45",15.5
"USGS",2312000,"2017-09-15 01:00",15.5
"USGS",2312000,"2017-09-15 01:15",15.51
"USGS",2312000,"2017-09-15 01:30",15.51
"USGS",2312000,"2017-09-15 01:45",15.52
"USGS",2312000,"2017-09-15 02:00",15.52
"USGS",2312000,"2017-09-15 02:15",15.53
"USGS",2312000,"2017-09-15 02:30",15.54
"USGS",2312000,"2017-09-15 02:45",15.54
"USGS",2312000,"2017-09-15 03:00",15.54
"USGS",2312000,"2017-09-15 03:15",15.55
"USGS",2312000,"2017-09-15 03:30",15.55
"USGS",2312000,"2017-09-15 03:45",15.56
"USGS",2312000,"2017-09-15 04:00",15.56
"USGS",2312000,"2017-09-15 04:15",15.56
"USGS",2312000,"2017-09-15 04:30",15.57
"USGS",2312000,"2017-09-15 04:45",15.58
"USGS",2312000,"2017-09-15 05:00",15.58
"USGS",2312000,"2017-09-15 05:15",15.59
"USGS",2312000,"2017-09-15 05:30",15.6
"USGS",2312000,"2017-09-15 05:45",15.61
"USGS",2312000,"2017-09-15 06:00",15.61
"USGS",2312000,"2017-09-15 06:15",15.61
"USGS",2312000,"2017-09-15 06:30",15.63
"USGS",2312000,"2017-09-15 06:45",15.63
"USGS",2312000,"2017-09-15 07:00",15.64
"USGS",2312000,"2017-09-15 07:15",15.64
"USGS",2312000,"2017-09-15 07:30",15.65
"USGS",2312000,"2017-09-15 07:45",15.65
"USGS",2312000,"2017-09-15 08:00",15.65
"USGS",2312000,"2017-09-15 08:15",15.66
"USGS",2312000,"2017-09-15 08:30",15.66
"USGS",2312000,"2017-09-15 08:45",15.68
"USGS",2312000,"2017-09-15 09:00",15.68
"USGS",2312000,"2017-09-15 09:15",15.69
"USGS",2312000,"2017-09-15 09:30",15.7
"USGS",2312000,"2017-09-15 09:45",15.7
"USGS",2312000,"2017-09-15 10:00",15.71
"USGS",2312000,"2017-09-15 10:15",15.72
"USGS",2312000,"2017-09-15 10:30",15.72
"USGS",2312000,"2017-09-15 10:45",15.73
"USGS",2312000,"2017-09-15 11:00",15.73
"USGS",2312000,"2017-09-15 11:15",15.74
"USGS",2312000,"2017-09-15 11:30",15.74
"USGS",2312000,"2017-09-15 11:45",15.75
"USGS",2312000,"2017-09-15 12:00",15.75
"USGS",2312000,"2017-09-15 12:15",15.76
"USGS",2312000,"2017-09-15 12:30",15.76
"USGS",2312000,"2017-09-15 12:45",15.77
"USGS",2312000,"2017-09-15 13:00",15.78
"USGS",2312000,"2017-09-15 13:15",15.78
"USGS",2312000,"2017-09-15 13:30",15.79
"USGS",2312000,"2017-09-15 13:45",15.79
"USGS",2312000,"2017-09-15 14:00",15.8
"USGS",2312000,"2017-09-15 14:15",15.81
"USGS",2312000,"2017-09-15 14:30",15.81
"USGS",2312000,"2017-09-15 14:45",15.81
"USGS",2312000,"2017-09-15 15:00",15.82
"USGS",2312000,"2017-09-15 15:15",15.82
"USGS",2312000,"2017-09-15 15:30",15.83
"USGS",2312000,"2017-09-15 15:45",15.83
"USGS",2312000,"2017-09-15 16:00",15.84
"USGS",2312000,"2017-09-15 16:15",15.85
"USGS",2312000,"2017-09-15 16:30",15.85
"USGS",2312000,"2017-09-15 16:45",15.85
"USGS",2312000,"2017-09-15 17:00",15.86
"USGS",2312000,"2017-09-15 17:15",15.86
"USGS",2312000,"2017-09-15 17:30",15.87
"USGS",2312000,"2017-09-15 17:45",15.88
"USGS",2312000,"2017-09-15 18:00",15.88
"USGS",2312000,"2017-09-15 18:15",15.9
"USGS",2312000,"2017-09-15 18:30",15.9
"USGS",2312000,"2017-09-15 18:45",15.91
"USGS",2312000,"2017-09-15 19:00",15.92
"USGS",2312000,"2017-09-15 19:15",15.93
"USGS",2312000,"2017-09-15 19:30",15.93
"USGS",2312000,"2017-09-15 19:45",15.94
"USGS",2312000,"2017-09-15 20:00",15.95
"USGS",2312000,"2017-09-15 20:15",15.95
"USGS",2312000,"2017-09-15 20:30",15.96
"USGS",2312000,"2017-09-15 20:45",15.96
"USGS",2312000,"2017-09-15 21:00",15.96
"USGS",2312000,"2017-09-15 21:15",15.98
"USGS",2312000,"2017-09-15 21:30",15.98
"USGS",2312000,"2017-09-15 21:45",15.98
"USGS",2312000,"2017-09-15 22:00",15.99
"USGS",2312000,"2017-09-15 22:15",15.99
"USGS",2312000,"2017-09-15 22:30",16
"USGS",2312000,"2017-09-15 22:45",16.01
"USGS",2312000,"2017-09-15 23:00",16.01
"USGS",2312000,"2017-09-15 23:15",16.02
"USGS",2312000,"2017-09-15 23:30",16.02
"USGS",2312000,"2017-09-15 23:45",16.03
"USGS",2312000,"2017-09-16 00:00",16.03
"USGS",2312000,"2017-09-16 00:15",16.04
"USGS",2312000,"2017-09-16 00:30",16.04
"USGS",2312000,"2017-09-16 00:45",16.05
"USGS",2312000,"2017-09-16 01:00",16.05
"USGS",2312000,"2017-09-16 01:15",16.06
"USGS",2312000,"2017-09-16 01:30",16.07
"USGS",2312000,"2017-09-16 01:45",16.08
"USGS",2312000,"2017-09-16 02:00",16.08
"USGS",2312000,"2017-09-16 02:15",16.09
"USGS",2312000,"2017-09-16 02:30",16.1
"USGS",2312000,"2017-09-16 02:45",16.1
"USGS",2312000,"2017-09-16 03:00",16.12
"USGS",2312000,"2017-09-16 03:15",16.13
"USGS",2312000,"2017-09-16 03:30",16.14
"USGS",2312000,"2017-09-16 03:45",16.14
"USGS",2312000,"2017-09-16 04:00",16.15
"USGS",2312000,"2017-09-16 04:15",16.15
"USGS",2312000,"2017-09-16 04:30",16.16
"USGS",2312000,"2017-09-16 04:45",16.16
"USGS",2312000,"2017-09-16 05:00",16.17
"USGS",2312000,"2017-09-16 05:15",16.17
"USGS",2312000,"2017-09-16 05:30",16.18
"USGS",2312000,"2017-09-16 05:45",16.18
"USGS",2312000,"2017-09-16 06:00",16.19
"USGS",2312000,"2017-09-16 06:15",16.19
"USGS",2312000,"2017-09-16 06:30",16.2
"USGS",2312000,"2017-09-16 06:45",16.2
"USGS",2312000,"2017-09-16 07:00",16.21
"USGS",2312000,"2017-09-16 07:15",16.21
"USGS",2312000,"2017-09-16 07:30",16.22
"USGS",2312000,"2017-09-16 07:45",16.23
"USGS",2312000,"2017-09-16 08:00",16.23
"USGS",2312000,"2017-09-16 08:15",16.24
"USGS",2312000,"2017-09-16 08:30",16.24
"USGS",2312000,"2017-09-16 08:45",16.25
"USGS",2312000,"2017-09-16 09:00",16.25
"USGS",2312000,"2017-09-16 09:15",16.26
"USGS",2312000,"2017-09-16 09:30",16.26
"USGS",2312000,"2017-09-16 09:45",16.27
"USGS",2312000,"2017-09-16 10:00",16.28
"USGS",2312000,"2017-09-16 10:15",16.28
"USGS",2312000,"2017-09-16 10:30",16.28
"USGS",2312000,"2017-09-16 10:45",16.29
"USGS",2312000,"2017-09-16 11:00",16.29
"USGS",2312000,"2017-09-16 11:15",16.3
"USGS",2312000,"2017-09-16 11:30",16.3
"USGS",2312000,"2017-09-16 11:45",16.31
"USGS",2312000,"2017-09-16 12:00",16.32
"USGS",2312000,"2017-09-16 12:15",16.33
"USGS",2312000,"2017-09-16 12:30",16.33
"USGS",2312000,"2017-09-16 12:45",16.33
"USGS",2312000,"2017-09-16 13:00",16.34
"USGS",2312000,"2017-09-16 13:15",16.34
"USGS",2312000,"2017-09-16 13:30",16.34
"USGS",2312000,"2017-09-16 13:45",16.35
"USGS",2312000,"2017-09-16 14:00",16.35
"USGS",2312000,"2017-09-16 14:15",16.36
"USGS",2312000,"2017-09-16 14:30",16.36
"USGS",2312000,"2017-09-16 14:45",16.37
"USGS",2312000,"2017-09-16 15:00",16.38
"USGS",2312000,"2017-09-16 15:15",16.38
"USGS",2312000,"2017-09-16 15:30",16.38
"USGS",2312000,"2017-09-16 15:45",16.39
